Entity,Code,Day,people_fully_vaccinated_per_hundred
Virgin Islands,,2021-03-24,10.73
Virgin Islands,,2021-03-25,11.2
Virgin Islands,,2021-03-26,11.68
Virgin Islands,,2021-03-27,12.2
Virgin Islands,,2021-03-28,12.33
Virgin Islands,,2021-03-29,12.35
Virgin Islands,,2021-03-30,12.97
Virgin Islands,,2021-03-31,13.75
Virgin Islands,,2021-04-01,14.41
Virgin Islands,,2021-04-02,15
Virgin Islands,,2021-04-03,15.35
Virgin Islands,,2021-04-04,15.35
Virgin Islands,,2021-04-05,15.35
Virgin Islands,,2021-04-06,15.99
Virgin Islands,,2021-04-07,16.8
Virgin Islands,,2021-04-08,17.78
Virgin Islands,,2021-04-09,18.36
Virgin Islands,,2021-04-10,18.87
Virginia,,2021-01-15,0.33
Virginia,,2021-01-19,0.41
Virginia,,2021-01-20,0.44
Virginia,,2021-01-21,0.47
Virginia,,2021-01-22,0.54
Virginia,,2021-01-23,0.57
Virginia,,2021-01-24,0.6
Virginia,,2021-01-25,0.7
Virginia,,2021-01-26,0.85
Virginia,,2021-01-27,0.93
Virginia,,2021-01-28,1.05
Virginia,,2021-01-29,1.17
Virginia,,2021-01-30,1.3
Virginia,,2021-01-31,1.39
Virginia,,2021-02-01,1.48
Virginia,,2021-02-02,1.55
Virginia,,2021-02-03,1.62
Virginia,,2021-02-04,1.72
Virginia,,2021-02-05,1.87
Virginia,,2021-02-06,2.12
Virginia,,2021-02-07,2.32
Virginia,,2021-02-08,2.45
Virginia,,2021-02-09,2.58
Virginia,,2021-02-10,2.71
Virginia,,2021-02-11,2.9
Virginia,,2021-02-12,3.2
Virginia,,2021-02-13,3.59
Virginia,,2021-02-14,3.75
Virginia,,2021-02-16,4.15
Virginia,,2021-02-17,4.32
Virginia,,2021-02-18,4.64
Virginia,,2021-02-19,5.39
Virginia,,2021-02-20,5.59
Virginia,,2021-02-21,5.87
Virginia,,2021-02-22,6.15
Virginia,,2021-02-23,6.34
Virginia,,2021-02-24,6.59
Virginia,,2021-02-25,6.92
Virginia,,2021-02-26,7.46
Virginia,,2021-02-27,7.83
Virginia,,2021-02-28,8.45
Virginia,,2021-03-01,8.68
Virginia,,2021-03-02,8.82
Virginia,,2021-03-03,9.06
Virginia,,2021-03-04,9.36
Virginia,,2021-03-05,9.65
Virginia,,2021-03-06,9.89
Virginia,,2021-03-07,10.12
Virginia,,2021-03-08,10.42
Virginia,,2021-03-09,10.75
Virginia,,2021-03-10,11.13
Virginia,,2021-03-11,11.55
Virginia,,2021-03-12,11.91
Virginia,,2021-03-13,12.27
Virginia,,2021-03-14,12.5
Virginia,,2021-03-15,12.75
Virginia,,2021-03-16,12.93
Virginia,,2021-03-17,13.08
Virginia,,2021-03-18,13.31
Virginia,,2021-03-19,13.59
Virginia,,2021-03-20,13.81
Virginia,,2021-03-21,14.08
Virginia,,2021-03-22,14.34
Virginia,,2021-03-23,14.45
Virginia,,2021-03-24,14.75
Virginia,,2021-03-25,14.97
Virginia,,2021-03-26,15.32
Virginia,,2021-03-27,15.51
Virginia,,2021-03-28,15.93
Virginia,,2021-03-29,16.25
Virginia,,2021-03-30,16.74
Virginia,,2021-03-31,17.07
Virginia,,2021-04-01,17.46
Virginia,,2021-04-02,17.97
Virginia,,2021-04-03,18.59
Virginia,,2021-04-04,19.23
Virginia,,2021-04-05,19.53
Virginia,,2021-04-06,19.85
Virginia,,2021-04-07,20.27
Virginia,,2021-04-08,20.73
Virginia,,2021-04-09,21.28
Virginia,,2021-04-10,21.96
Washington,,2021-01-12,0.23
Washington,,2021-01-13,0.3
Washington,,2021-01-15,0.41
Washington,,2021-01-19,0.59
Washington,,2021-01-20,0.65
Washington,,2021-01-21,0.73
Washington,,2021-01-22,0.82
Washington,,2021-01-23,0.88
Washington,,2021-01-24,0.9
Washington,,2021-01-25,0.97
Washington,,2021-01-26,1
Washington,,2021-01-27,1.07
Washington,,2021-01-28,1.2
Washington,,2021-01-29,1.31
Washington,,2021-01-30,1.42
Washington,,2021-01-31,1.54
Washington,,2021-02-01,1.66
Washington,,2021-02-02,1.72
Washington,,2021-02-03,1.81
Washington,,2021-02-04,1.94
Washington,,2021-02-05,2.07
Washington,,2021-02-06,2.25
Washington,,2021-02-07,2.41
Washington,,2021-02-08,2.54
Washington,,2021-02-09,2.61
Washington,,2021-02-10,2.83
Washington,,2021-02-11,3.01
Washington,,2021-02-12,3.25
Washington,,2021-02-13,3.46
Washington,,2021-02-14,3.7
Washington,,2021-02-16,3.9
Washington,,2021-02-17,4.11
Washington,,2021-02-18,4.3
Washington,,2021-02-19,4.79
Washington,,2021-02-20,5.12
Washington,,2021-02-21,5.4
Washington,,2021-02-22,5.73
Washington,,2021-02-23,5.85
Washington,,2021-02-24,6
Washington,,2021-02-25,6.39
Washington,,2021-02-26,6.77
Washington,,2021-02-27,7.21
Washington,,2021-02-28,7.65
Washington,,2021-03-01,8.16
Washington,,2021-03-02,8.44
Washington,,2021-03-03,8.73
Washington,,2021-03-04,9.01
Washington,,2021-03-05,9.34
Washington,,2021-03-06,9.67
Washington,,2021-03-07,10.02
Washington,,2021-03-08,10.35
Washington,,2021-03-09,10.56
Washington,,2021-03-10,10.76
Washington,,2021-03-11,11.22
Washington,,2021-03-12,11.54
Washington,,2021-03-13,11.84
Washington,,2021-03-14,12.17
Washington,,2021-03-15,12.54
Washington,,2021-03-16,12.81
Washington,,2021-03-17,12.99
Washington,,2021-03-18,13.31
Washington,,2021-03-19,13.63
Washington,,2021-03-20,13.97
Washington,,2021-03-21,14.36
Washington,,2021-03-22,14.63
Washington,,2021-03-23,14.78
Washington,,2021-03-24,14.96
Washington,,2021-03-25,15.31
Washington,,2021-03-26,15.75
Washington,,2021-03-27,16.22
Washington,,2021-03-28,16.8
Washington,,2021-03-29,17.31
Washington,,2021-03-30,17.56
Washington,,2021-03-31,17.93
Washington,,2021-04-01,18.43
Washington,,2021-04-02,18.95
Washington,,2021-04-03,19.49
Washington,,2021-04-04,20.09
Washington,,2021-04-05,20.69
Washington,,2021-04-06,20.84
Washington,,2021-04-07,21.19
Washington,,2021-04-08,21.66
Washington,,2021-04-09,22.17
Washington,,2021-04-10,22.81
West Virginia,,2021-01-15,1.18
West Virginia,,2021-01-19,1.32
West Virginia,,2021-01-20,1.43
West Virginia,,2021-01-21,1.76
West Virginia,,2021-01-22,1.97
West Virginia,,2021-01-23,2.12
West Virginia,,2021-01-24,2.18
West Virginia,,2021-01-25,2.2
West Virginia,,2021-01-26,2.39
West Virginia,,2021-01-27,2.52
West Virginia,,2021-01-28,2.84
West Virginia,,2021-01-29,3.24
West Virginia,,2021-01-30,3.64
West Virginia,,2021-01-31,3.75
West Virginia,,2021-02-01,3.76
West Virginia,,2021-02-02,3.9
West Virginia,,2021-02-03,4.04
West Virginia,,2021-02-04,4.37
West Virginia,,2021-02-05,4.89
West Virginia,,2021-02-06,5.59
West Virginia,,2021-02-07,5.8
West Virginia,,2021-02-08,5.84
West Virginia,,2021-02-09,6.01
West Virginia,,2021-02-10,6.16
West Virginia,,2021-02-11,6.39
West Virginia,,2021-02-12,6.74
West Virginia,,2021-02-13,7.47
West Virginia,,2021-02-14,7.75
West Virginia,,2021-02-16,7.97
West Virginia,,2021-02-17,8.06
West Virginia,,2021-02-18,8.3
West Virginia,,2021-02-19,9
West Virginia,,2021-02-20,9.47
West Virginia,,2021-02-21,9.66
West Virginia,,2021-02-22,9.49
West Virginia,,2021-02-23,9.62
West Virginia,,2021-02-24,9.74
West Virginia,,2021-02-25,10.1
West Virginia,,2021-02-26,10.57
West Virginia,,2021-02-27,11.22
West Virginia,,2021-02-28,11.44
West Virginia,,2021-03-01,11.5
West Virginia,,2021-03-02,11.56
West Virginia,,2021-03-03,11.69
West Virginia,,2021-03-04,11.9
West Virginia,,2021-03-05,12.27
West Virginia,,2021-03-06,12.64
West Virginia,,2021-03-07,12.78
West Virginia,,2021-03-08,12.84
West Virginia,,2021-03-09,12.91
West Virginia,,2021-03-10,12.99
West Virginia,,2021-03-11,13.32
West Virginia,,2021-03-12,13.77
West Virginia,,2021-03-13,14.41
West Virginia,,2021-03-14,14.51
West Virginia,,2021-03-15,14.57
West Virginia,,2021-03-16,14.65
West Virginia,,2021-03-17,14.7
West Virginia,,2021-03-18,15
West Virginia,,2021-03-19,15.43
West Virginia,,2021-03-20,15.85
West Virginia,,2021-03-21,15.95
West Virginia,,2021-03-22,15.99
West Virginia,,2021-03-23,16.12
West Virginia,,2021-03-24,16.31
West Virginia,,2021-03-25,16.78
West Virginia,,2021-03-26,17.58
West Virginia,,2021-03-27,18.3
West Virginia,,2021-03-28,18.45
West Virginia,,2021-03-29,18.48
West Virginia,,2021-03-30,18.64
West Virginia,,2021-03-31,18.79
West Virginia,,2021-04-01,19.38
West Virginia,,2021-04-02,20.49
West Virginia,,2021-04-03,21
West Virginia,,2021-04-04,21.16
West Virginia,,2021-04-05,21.19
West Virginia,,2021-04-06,21.32
West Virginia,,2021-04-07,21.56
West Virginia,,2021-04-08,22.09
West Virginia,,2021-04-09,22.93
West Virginia,,2021-04-10,23.79
Wisconsin,,2021-01-12,0.19
Wisconsin,,2021-01-13,0.19
Wisconsin,,2021-01-15,0.29
Wisconsin,,2021-01-19,0.41
Wisconsin,,2021-01-20,0.47
Wisconsin,,2021-01-21,0.55
Wisconsin,,2021-01-22,0.65
Wisconsin,,2021-01-23,0.73
Wisconsin,,2021-01-24,0.78
Wisconsin,,2021-01-25,0.81
Wisconsin,,2021-01-26,0.82
Wisconsin,,2021-01-27,0.9
Wisconsin,,2021-01-28,0.99
Wisconsin,,2021-01-29,1.12
Wisconsin,,2021-01-30,1.24
Wisconsin,,2021-01-31,1.36
Wisconsin,,2021-02-01,1.39
Wisconsin,,2021-02-02,1.4
Wisconsin,,2021-02-03,1.46
Wisconsin,,2021-02-04,1.46
Wisconsin,,2021-02-05,1.66
Wisconsin,,2021-02-06,1.89
Wisconsin,,2021-02-07,2.63
Wisconsin,,2021-02-08,2.73
Wisconsin,,2021-02-09,2.76
Wisconsin,,2021-02-10,2.89
Wisconsin,,2021-02-11,3.03
Wisconsin,,2021-02-12,3.26
Wisconsin,,2021-02-13,3.71
Wisconsin,,2021-02-14,4.03
Wisconsin,,2021-02-16,4.18
Wisconsin,,2021-02-17,4.34
Wisconsin,,2021-02-18,4.57
Wisconsin,,2021-02-19,5.26
Wisconsin,,2021-02-20,5.75
Wisconsin,,2021-02-21,6.17
Wisconsin,,2021-02-22,6.42
Wisconsin,,2021-02-23,6.5
Wisconsin,,2021-02-24,6.75
Wisconsin,,2021-02-25,7.09
Wisconsin,,2021-02-26,7.55
Wisconsin,,2021-02-27,8.12
Wisconsin,,2021-02-28,8.59
Wisconsin,,2021-03-01,8.89
Wisconsin,,2021-03-02,9.02
Wisconsin,,2021-03-03,9.26
Wisconsin,,2021-03-04,9.6
Wisconsin,,2021-03-05,10.02
Wisconsin,,2021-03-06,10.44
Wisconsin,,2021-03-07,10.77
Wisconsin,,2021-03-08,10.99
Wisconsin,,2021-03-09,11.03
Wisconsin,,2021-03-10,11.21
Wisconsin,,2021-03-11,11.48
Wisconsin,,2021-03-12,11.88
Wisconsin,,2021-03-13,12.66
Wisconsin,,2021-03-14,12.67
Wisconsin,,2021-03-15,12.94
Wisconsin,,2021-03-16,13.2
Wisconsin,,2021-03-17,13.43
Wisconsin,,2021-03-18,13.79
Wisconsin,,2021-03-19,14.27
Wisconsin,,2021-03-20,14.83
Wisconsin,,2021-03-21,15.34
Wisconsin,,2021-03-22,15.6
Wisconsin,,2021-03-23,15.69
Wisconsin,,2021-03-24,15.96
Wisconsin,,2021-03-25,16.3
Wisconsin,,2021-03-26,16.73
Wisconsin,,2021-03-27,17.31
Wisconsin,,2021-03-28,17.85
Wisconsin,,2021-03-29,18.18
Wisconsin,,2021-03-30,18.3
Wisconsin,,2021-03-31,18.54
Wisconsin,,2021-04-01,18.99
Wisconsin,,2021-04-02,19.65
Wisconsin,,2021-04-03,20.45
Wisconsin,,2021-04-04,20.97
Wisconsin,,2021-04-05,21.33
Wisconsin,,2021-04-06,21.37
Wisconsin,,2021-04-07,21.65
Wisconsin,,2021-04-08,22.37
Wisconsin,,2021-04-09,23.25
Wisconsin,,2021-04-10,24.22
Wyoming,,2021-01-12,0.37
Wyoming,,2021-01-13,0.44
Wyoming,,2021-01-15,0.48
Wyoming,,2021-01-19,0.56
Wyoming,,2021-01-20,0.59
Wyoming,,2021-01-21,0.59
Wyoming,,2021-01-22,0.78
Wyoming,,2021-01-23,0.82
Wyoming,,2021-01-24,0.85
Wyoming,,2021-01-25,0.85
Wyoming,,2021-01-26,0.85
Wyoming,,2021-01-27,0.94
Wyoming,,2021-01-28,0.94
Wyoming,,2021-01-29,1.33
Wyoming,,2021-01-30,1.33
Wyoming,,2021-01-31,1.61
Wyoming,,2021-02-01,1.67
Wyoming,,2021-02-02,1.7
Wyoming,,2021-02-03,1.81
Wyoming,,2021-02-04,1.81
Wyoming,,2021-02-05,2.22
Wyoming,,2021-02-06,2.56
Wyoming,,2021-02-07,2.56
Wyoming,,2021-02-08,2.89
Wyoming,,2021-02-09,2.89
Wyoming,,2021-02-10,3.14
Wyoming,,2021-02-11,3.14
Wyoming,,2021-02-12,3.98
Wyoming,,2021-02-13,3.98
Wyoming,,2021-02-14,4.69
Wyoming,,2021-02-16,4.76
Wyoming,,2021-02-17,4.76
Wyoming,,2021-02-18,5.2
Wyoming,,2021-02-19,6.33
Wyoming,,2021-02-20,6.79
Wyoming,,2021-02-21,6.82
Wyoming,,2021-02-22,7.38
Wyoming,,2021-02-23,7.43
Wyoming,,2021-02-24,7.46
Wyoming,,2021-02-25,7.99
Wyoming,,2021-02-26,8.37
Wyoming,,2021-02-27,8.98
Wyoming,,2021-02-28,9.39
Wyoming,,2021-03-01,9.42
Wyoming,,2021-03-02,9.43
Wyoming,,2021-03-03,9.86
Wyoming,,2021-03-04,9.89
Wyoming,,2021-03-05,10.23
Wyoming,,2021-03-06,11.09
Wyoming,,2021-03-07,11.14
Wyoming,,2021-03-08,11.79
Wyoming,,2021-03-09,11.8
Wyoming,,2021-03-10,12.25
Wyoming,,2021-03-11,12.3
Wyoming,,2021-03-12,12.97
Wyoming,,2021-03-13,13.48
Wyoming,,2021-03-14,13.92
Wyoming,,2021-03-15,14.02
Wyoming,,2021-03-16,14.14
Wyoming,,2021-03-17,14.14
Wyoming,,2021-03-18,14.16
Wyoming,,2021-03-19,14.68
Wyoming,,2021-03-20,14.74
Wyoming,,2021-03-21,14.77
Wyoming,,2021-03-22,14.78
Wyoming,,2021-03-23,15.95
Wyoming,,2021-03-24,15.97
Wyoming,,2021-03-25,16.54
Wyoming,,2021-03-26,16.56
Wyoming,,2021-03-27,16.61
Wyoming,,2021-03-28,16.66
Wyoming,,2021-03-29,18.1
Wyoming,,2021-03-30,18.11
Wyoming,,2021-03-31,18.15
Wyoming,,2021-04-01,18.83
Wyoming,,2021-04-02,18.87
Wyoming,,2021-04-03,18.91
Wyoming,,2021-04-04,20.52
Wyoming,,2021-04-05,20.57
Wyoming,,2021-04-06,20.69
Wyoming,,2021-04-07,20.72
Wyoming,,2021-04-08,20.75
Wyoming,,2021-04-09,20.78
Wyoming,,2021-04-10,20.83
